,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
0,0.05033587279161028,0.04585206548866581,0.04610167415950793,0.04226491508989198,0.04004894300551004,0.03606963874277292,0.03139835609690544,0.016472273102251026,0.014569936539186652,0.012980765627129243,0.011753583555790018,0.010691024075219536,0.009699182302455459,0.009034937911666605,0.006973145961365734,0.0063759176798030654,0.006480603380872075,0.008112681466109821,0.008644198624465629,0.006577164298232235,0.008860405577962471,0.010689811898860683,0.014365429596153357,0.025980011678238286,0.040822301933269224,0.04965618723636886,0.06959426861327364,0.059101736832887816,0.05314141002485091,0.0503340705375946
1,0.021638551888366667,0.023212047052798664,0.02259937380727011,0.023286557606338885,0.02301540117939299,0.02132129690947298,0.022873850776460248,0.024137739913772095,0.025932518085166095,0.025967236011717434,0.024197984636034762,0.023521617207071754,0.02222994399846843,0.023674716412339813,0.02352188135589067,0.026175708949373405,0.02549796279742741,0.0254743345276241,0.02683019993456731,0.028753135795576278,0.029580804151404398,0.030287814970574096,0.029096494164713712,0.031158693287304653,0.032240439492396175,0.03276905031093644,0.03222239374713831,0.034189308022536474,0.03303838913082753,0.03453706770590973
2,0.015094350752218044,0.013506861226774821,0.010311572441111026,0.010280280360964003,0.011352460619799512,0.01233301283114839,0.013838629405206552,0.014618473613620911,0.017802900124110645,0.01920755900562053,0.019501035375876257,0.018009772482304284,0.01681415893455838,0.01627481133717131,0.020336596059068474,0.02020206798911391,0.022252685349927716,0.024725457979956157,0.02715783679258219,0.028077873538589503,0.02602551030160779,0.04088519877853159,0.046131494979633064,0.04400582220802765,0.045205306804998964,0.04800059908518426,0.04855656903040948,0.048786491569434536,0.05040110941131962,0.053286015440001964
3,0.017731995809275633,0.017411502705755855,0.018258578731163957,0.01904753657348496,0.027519836132706022,0.019021571902078184,0.01991680417613215,0.019500982523312112,0.0188693226944739,0.01889854017203653,0.01786431424915088,0.019612807364559323,0.02174281359391144,0.022583326229167863,0.02372994816030599,0.02578928289288845,0.02400346414303881,0.02349445114609426,0.02448918548416894,0.024348895714538677,0.024110130371766327,0.028278330105851485,0.033208253910534676,0.03752875689318889,0.036688452948041086,0.03613766801004358,0.03952353796864597,0.045607907283925025,0.05149180157958439,0.0465725143590462
4,0.01204489979186559,0.01313979808971613,0.013244973408756527,0.014736815133786177,0.014272351124936617,0.016082447702286732,0.016124534023605173,0.017556785381063637,0.01685009050436021,0.017973441115757268,0.021161612784579,0.021817568391104547,0.022280986752515827,0.020938498710451888,0.02153297806672949,0.023319751226410997,0.026650822704199734,0.027178396540401495,0.028269529695652752,0.029400715879854728,0.03033098511210437,0.03300491914219307,0.03323131511149779,0.03665026263336228,0.039335524777745524,0.043383913602750714,0.04537792951286192,0.04775168005055587,0.04874353619714029,0.05059545066062523
5,0.026628853517981284,0.027832445013786396,0.02789225356727045,0.028646576317126866,0.02673173485734669,0.02745461795994537,0.02552761763526841,0.022834258053054442,0.02991778889877296,0.029482209216979048,0.02880104324190729,0.02957649633141405,0.03189454702125575,0.03285686812040358,0.031015148321253523,0.030732869303199024,0.021874987952127882,0.023395736506596085,0.023170398919266342,0.023117560870573834,0.023667299977499938,0.021525367687775368,0.02839289657825578,0.029260323641375856,0.026087202751127032,0.025840422960056796,0.024558438659568853,0.02248091995022606,0.026087759099572415,0.02569787089788432
6,0.024622235346143984,0.024095320600012498,0.038160133088652314,0.03326798781220677,0.03523138152683405,0.027369806500536473,0.027675766559216698,0.02836296514416141,0.028487734708888712,0.029041535481032,0.028251742949201464,0.027520930220941073,0.0280958622674244,0.02783375765282431,0.02878750784700395,0.028526583356078213,0.02560799397034472,0.02506843886600097,0.02345823343362943,0.022992051219128826,0.02254508112320986,0.02349062204813469,0.0233821717084191,0.02296985348851632,0.02262957052978173,0.023348933885918053,0.024468344813758598,0.025652934104034818,0.02590628438897166,0.0261307491878646
7,0.013123370462057117,0.013602976440798142,0.014297186140266321,0.01508621031956157,0.015101449297817513,0.015090879332149858,0.015637041975534477,0.016198321674743985,0.017133532469073624,0.017997596120685588,0.019328559214528966,0.01994967145425771,0.019783149870877374,0.01877439896326485,0.0185773315990668,0.0189154935300148,0.019232930779906943,0.02109134750851777,0.024717464224262225,0.02832201787478077,0.03172506849358336,0.03493137055048086,0.03741846562523985,0.03999259860062787,0.04215419084601772,0.04601475856812499,0.05079118474101156,0.05207637816265634,0.05300543879341949,0.052912130195542945
8,0.0433257191297,0.03394895565701151,0.042116913863251955,0.04842370039704793,0.04345390289292801,0.024762792095040745,0.021642146126862074,0.018766945193636857,0.023627393560870895,0.020011123895729104,0.02733877957583191,0.03135485917445463,0.02933828454743852,0.02600546036957746,0.02292565852553246,0.024206658334738368,0.026888688938341315,0.02480029131978718,0.018195945865508437,0.025013199846089827,0.02500544037862599,0.02187994518316153,0.020731695082323927,0.02027241548756982,0.016543844803475226,0.019901473529630124,0.02021986054992162,0.02530290264300611,0.028374346549398292,0.02860317031237959
9,0.012110908664127864,0.008293582463952717,0.011243203748771887,0.010076412690775177,0.010902219741170848,0.012626295211550459,0.012798353739131059,0.013378258536492618,0.013450310977226003,0.0135163380166534,0.014020459977201537,0.01618217619227425,0.0162388524247072,0.017107431320875062,0.019516800525432063,0.022613748667989406,0.024106740040238,0.027788212931880982,0.030640043381196934,0.03234785402749263,0.042532928070538524,0.04512471973460085,0.04767444690985186,0.04368804552329537,0.04822315388621682,0.05063567645722422,0.055269956534590395,0.04482710572688665,0.04361519272416077,0.04243308498236587
10,0.013388202265724812,0.013820002785871957,0.014480775672354111,0.015269181966157584,0.015306187177235728,0.01549041321361693,0.016223022435264786,0.016899016213820495,0.01792266578992464,0.018767992616755477,0.0201966622511542,0.020977436652167964,0.021013232450421002,0.01958846564759289,0.019542817607771917,0.02005935152720789,0.020559938924237523,0.022232045872176007,0.025545701899720406,0.02884228704982944,0.03178996765532591,0.034431009011474153,0.03664956345911715,0.039094172594496,0.04103624970571031,0.0443323068602881,0.04898221515200218,0.05012444400301872,0.05027381371396699,0.05014337165446629
11,0.015722406311364255,0.016010435743299387,0.016480272472513883,0.017512188559969184,0.01777903793616936,0.018071445876567886,0.018609392357843146,0.019280509696785464,0.02011657744540867,0.021002222517211094,0.02206449867904515,0.022846099798857787,0.02297994076102729,0.021553105494718536,0.02178679655018832,0.022385281316715397,0.022641717148535915,0.02397086878508232,0.02634187152240158,0.028843861579206407,0.03079267739395285,0.032705270251975324,0.03443974068741452,0.03609429577041774,0.03714561059214281,0.03992121144398372,0.04333944072150111,0.044159098512546124,0.044322602512999576,0.044064035389026625
12,0.01849452859306649,0.020995766423027758,0.020502039765051362,0.01988726510744598,0.01877163553072847,0.019276583655195276,0.019531390614937732,0.01973678834156775,0.022166400399631817,0.019896253522693863,0.021880712567673627,0.02285761741588117,0.023758100978955712,0.026310758417930773,0.0264629446316834,0.029255244038902582,0.025480107369283647,0.025352376202728507,0.028949171396541944,0.02899020390191585,0.031545900044284425,0.03310091028738715,0.03443958784592846,0.03553107319192482,0.03630566838790028,0.03490025190349361,0.03660566953659562,0.035788141015954726,0.03439637174580736,0.031813050994751214
13,0.020466512528387215,0.018208564593469236,0.019071906856615386,0.019462458042229284,0.018328626497223877,0.020326568229068493,0.02035334848622581,0.020013041315961246,0.022207697691225284,0.023531049137907573,0.024397374047514072,0.025274075917379332,0.027962044443517214,0.027436519301815707,0.02738598532880067,0.025660968255747638,0.027551335614951194,0.028837212432611017,0.028929297984171157,0.0271752139530969,0.02521696275301083,0.03289494010622786,0.033664986956474054,0.03050650272596738,0.02508588025535099,0.031605697781565356,0.030462353878771012,0.03594074644171747,0.04322450424366004,0.041800138028208124
14,0.02465529062728542,0.02404857243671237,0.02325015819562631,0.02329486695543241,0.022999656831981147,0.02146864420691319,0.02132555722775068,0.021417490893500483,0.02143234359366722,0.023968263154380855,0.024099861614958588,0.02480663672245142,0.02513902671228704,0.025959842499139935,0.026632349129538054,0.0270580330622079,0.02773289635704593,0.028520318305152947,0.029170220746231348,0.029553939818669887,0.027209141224253865,0.02759332584752054,0.028080516238229446,0.03051076756938869,0.03081874125063158,0.03467171523392357,0.036204766374410696,0.03289456995789416,0.02864913445481934,0.029815866586866274
15,0.03046801853636279,0.02724841605327093,0.028888753772199006,0.028046631527457965,0.026219201760543973,0.024610137972424995,0.024184418046984544,0.02336525833431529,0.023553586931167315,0.02283570758509082,0.023442779593542937,0.02272754877347107,0.022037785916517682,0.02295140473529237,0.024168527559000477,0.024911681269134737,0.024856061955820127,0.027562907506346223,0.026694840048076138,0.026190946986377486,0.025389919181873583,0.025860291815449826,0.02868226267078072,0.029002994854378638,0.029279268997771384,0.032240369971740554,0.032342165132799125,0.03189113436811556,0.02944084057440496,0.03388865139816018
16,0.0017115138880671036,0.001996022323399767,0.002360384114533391,0.002458328592513972,0.002634859067056987,0.001437671994302099,0.0030166180407445262,0.0032188350278064765,0.0019539774560561603,0.0006289473644362841,0.002358905699187451,0.002012018095591734,0.004930442455838126,0.002697687911922661,0.007308841545815726,0.006848816236639324,0.0447353761705322,0.06905842193534596,0.08001298085112239,0.0664527235253945,0.057399400773277966,0.055353538777225465,0.05329635107730757,0.04776085317177841,0.046790024431605876,0.04527317378357798,0.056691785129979536,0.04529301611632665,0.0437945298969985,0.04349646837448655
17,0.02068347395960673,0.021169349266168255,0.021915858291954186,0.022538443624135755,0.02279789609584786,0.02220733801823411,0.022677359143907623,0.023067306694865473,0.022872667135176234,0.02235751387215862,0.022919767499626865,0.02324085856017612,0.022913996561058306,0.022292923468534648,0.022392902293007385,0.02256790668787874,0.02275706676233799,0.023418339774001592,0.025346251619916764,0.027068349019935264,0.028600331197708717,0.03021376439535878,0.031382124223257854,0.03303749921945524,0.03351380912748893,0.03530473988805594,0.03777242334265998,0.03874913982985752,0.038566743234313854,0.03863637102218602
18,0.021639815120323213,0.02208928990312182,0.022789621489985538,0.023443116608325983,0.023544197450362635,0.02289069506042563,0.02331384664275703,0.023682523012388195,0.023418871577841553,0.02281465289917117,0.02328888997930638,0.023591524903363175,0.023206334005556658,0.02257422448529108,0.022633987383291348,0.022819982968985818,0.0229678664012297,0.02355117674966493,0.025381337182166248,0.026988725662578913,0.028358109953851345,0.029829337307420684,0.030900453629333836,0.0323729369393384,0.03265300560914473,0.03428438367251668,0.03652874467633048,0.037326400253178675,0.037075759964824616,0.03702270233679505
19,0.028730512702096738,0.028556905001885395,0.028211198433832345,0.030006651074820992,0.026732630237043076,0.0258402835382575,0.025799327429114022,0.026512706893364556,0.025768878881810023,0.02433959580445476,0.023596461501707546,0.024481412900048516,0.02393849105690389,0.02427147259389683,0.024449863972600728,0.025973401250940924,0.026312326873019393,0.0263094221899999,0.027270035932353446,0.027856698514762634,0.027365056806232732,0.027651020505536895,0.02859978562394028,0.02844492623707455,0.02660289516667141,0.027512604856351985,0.02821262319774567,0.0278409249152939,0.028116921866971487,0.02767747787013926
20,0.03132556173512037,0.03143342451869752,0.029406526081756854,0.03200771786002148,0.02728780282839437,0.02616944770276155,0.026046002026442253,0.027517360678637984,0.026944959733734262,0.025124907362518874,0.023830205379432323,0.02485823667173158,0.02401782818136732,0.02422363330011344,0.024302771172264145,0.026701154163490944,0.02697414843758195,0.027620606450009192,0.027751050724531164,0.028246169079097844,0.027602446783199664,0.027457357656781235,0.027789228031053187,0.02723715041678693,0.024507430139258848,0.025001498212130366,0.025876999796423467,0.02581467458875981,0.025641780370843498,0.02426443374592888
21,0.014481595351364436,0.015189178957255495,0.015864930562839333,0.01677035678752879,0.018021237003201546,0.018874809840840563,0.019659669152457548,0.02046713817284561,0.020774177281068028,0.02152961156734156,0.022413800006278305,0.02391063414763772,0.024408374655156242,0.024447496317600726,0.02553710857178007,0.02599880336867836,0.02578350385873738,0.025670655696466163,0.026336082339434172,0.027203733214615937,0.02836043501748262,0.029779144593385383,0.031670561141531654,0.03477470790856863,0.03800995257667985,0.03709131250828127,0.03921592665905154,0.04245279397341214,0.04229124557886335,0.04599353701848703
